index,ReferenceTag,LanduseClass,TillageClass,CompactionClass,SamplingTimeClass,SoilTextureUSDA,AnnualPrecipitationClass,AnnualMeanTemperatureClass,BulkDensityClass,SoilOrganicCarbonClass,ExID,LocID_x,Latitude,Longitude,Precipitation,RefID,ReferenceYear,MTFID_x,Month1,Month2,YearExp,Reps,SE,SD,Tmin,Tmax,UpperD_m,Diameter,Diameter2,Diameter3,SoilTypeWRB,ClayContent,SiltContent,SandContent,BulkDensity,SoilOrganicCarbon,LocID_y,AnnualMeanTemperature,MeanTemperatureofWarmestQuarter,MeanTemperatureofColdestQuarter,AnnualPrecipitation,PrecipitationofWettestMonth,PrecipitationofDriestMonth,PrecipitationSeasonality,PrecipitationofWettestQuarter,PrecipitationofDriestQuarter,PrecipitationofWarmestQuarter,PrecipitationofColdestQuarter,MeanDiurnalRange,TemperatureSeasonality,MaxTemperatureofWarmestMonth,MinTemperatureofColdestMonth,TemperatureAnnualRange,MeanTemperatureofWettestQuarter,MeanTemperatureofDriestQuarter,Isothermality,Elevation,AverageAridityIndex,AverageAnnualEvapoTranspiration,MTFID_y,Ks,Kunsat,slope,R2,Hmin,intercept,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,SSPID_y,NbOfCropRotation,ExpName,Location,ClimateName,MethodName,MTFName,SPName,SMName,DatasetAddedBy,DatasetCheckedBy,LocComments,ReferenceName,DOI,ReferenceTitle,RefComments,Season,Method,Direction,Comment,SSPID_x,TextureClass,SoilTextureFAO,SoilType,SoilTypeClass,Comments_x,AridityClass,Landuse,Tillage,CurrentCrop,CropClass,CropRotation,CoverCrop,CoverCropClass,Residue,ResidueClass,Grazing,GrazingClass,Irrigation,IrrigationClass,Compaction,OtherAmendments,AmendmentClass,SamplingTime,Comments_y,Ks_sem,K1_sem,K2_sem,K3_sem,K4_sem,K5_sem,K6_sem,K7_sem,K8_sem,K9_sem,K10_sem
172,kelishadi2014,arable,conventional tillage,not compacted,consolidated,silty clay loam,"(0, 500]","(10, 15]","(1.2, 1.4]","(0.01, 0.02]",936.0,167.0,32.58333,50.46667,1440.0,143.0,2014.0,936.0,10.0,10.0,2011.0,15.0,,,0.0,150.0,0.0,20.0,,,,0.366,0.5466,0.0874,1.23,0.011,167.0,11.2375,22.23333,-0.3,267.0,51.0,0.0,86.86052,139.0,3.0,4.0,133.0,15.625,911.6472,33.0,-8.2,41.2,0.666667,21.85,37.92476,2262.0,0.1453,1836.0,936.0,67.72,,1.049193,0.953102,15.39003,3.07636,67.72,51.44328,33.61824,24.85937,19.67039,16.24563,13.81963,12.01301,10.61654,9.505488,936.0,,kelishadi2014_irrigated,kelishadi2014,kelishadi2014,kelishadi2014_irrigated,kelishadi2014_irrigated,kelishadi2014_irrigated,kelishadi2014_irrigated,Guillaume,Lukas,,"Kelishadi, H. 2014. “Near-Saturated Soil Hydraulic Properties as Influenced by Land Use Management Systems in Koohrang Region of Central Zagros, Iran,” 9.",10.1016/j.geoderma.2013.08.008,"Near-saturated soil hydraulic properties as influenced by land use management systems in Koohrang region of central Zagros, Iran",,autumn,Steady-state piecewise,Dry to wet,,936,unknown,fine,unknown,unknown,,Arid,arable,conventional tillage,alfalfa,grass/herbs,unknown,,unknown,unknown,unknown,no,no,yes,irrigated,no,,unknown,after grazing period,,,,,,,,,,,,
173,kelishadi2014,arable,no tillage,not compacted,consolidated,silty clay loam,"(0, 500]","(10, 15]","(1.2, 1.4]","(0.0, 0.01]",935.0,167.0,32.58333,50.46667,1440.0,143.0,2014.0,935.0,10.0,10.0,2011.0,12.0,,,0.0,150.0,0.0,20.0,,,,0.3523,0.5574,0.0903,1.27,0.0081,167.0,11.2375,22.23333,-0.3,267.0,51.0,0.0,86.86052,139.0,3.0,4.0,133.0,15.625,911.6472,33.0,-8.2,41.2,0.666667,21.85,37.92476,2262.0,0.1453,1836.0,935.0,65.59,,0.88,0.937978,16.65136,2.891713,65.59,55.82219,39.07029,30.33197,24.92412,21.22953,18.53648,16.48141,14.85867,13.54296,935.0,,kelishadi2014_fallow,kelishadi2014,kelishadi2014,kelishadi2014_fallow,kelishadi2014_fallow,kelishadi2014_fallow,kelishadi2014_fallow,Guillaume,Lukas,,"Kelishadi, H. 2014. “Near-Saturated Soil Hydraulic Properties as Influenced by Land Use Management Systems in Koohrang Region of Central Zagros, Iran,” 9.",10.1016/j.geoderma.2013.08.008,"Near-saturated soil hydraulic properties as influenced by land use management systems in Koohrang region of central Zagros, Iran",,autumn,Steady-state piecewise,Dry to wet,,935,unknown,fine,unknown,unknown,,Arid,arable,no tillage,none,bare,unknown,,unknown,unknown,unknown,no,no,no,rainfed,no,,unknown,after grazing period,,,,,,,,,,,,
174,kelishadi2014,arable,reduced tillage,not compacted,consolidated,silty clay loam,"(0, 500]","(10, 15]","(1.2, 1.4]","(0.0, 0.01]",934.0,167.0,32.58333,50.46667,1440.0,143.0,2014.0,934.0,10.0,10.0,2011.0,33.0,,,0.0,150.0,0.0,20.0,,,,0.3686,0.552,0.0794,1.24,0.007,167.0,11.2375,22.23333,-0.3,267.0,51.0,0.0,86.86052,139.0,3.0,4.0,133.0,15.625,911.6472,33.0,-8.2,41.2,0.666667,21.85,37.92476,2262.0,0.1453,1836.0,934.0,91.23,,1.125853,0.945495,16.32588,3.325658,91.23,72.5922,45.98722,33.26401,25.87427,21.07277,17.71534,15.2426,13.34962,11.8564,934.0,,kelishadi2014_dryland,kelishadi2014,kelishadi2014,kelishadi2014_dryland,kelishadi2014_dryland,kelishadi2014_dryland,kelishadi2014_dryland,Guillaume,Lukas,,"Kelishadi, H. 2014. “Near-Saturated Soil Hydraulic Properties as Influenced by Land Use Management Systems in Koohrang Region of Central Zagros, Iran,” 9.",10.1016/j.geoderma.2013.08.008,"Near-saturated soil hydraulic properties as influenced by land use management systems in Koohrang region of central Zagros, Iran",,autumn,Steady-state piecewise,Dry to wet,,934,unknown,fine,unknown,unknown,,Arid,arable,reduced tillage,winter wheat,cereals,unknown,,unknown,unknown,unknown,no,no,no,rainfed,no,,unknown,after grazing period,,,,,,,,,,,,
175,kelishadi2014,grassland,no tillage,not compacted,consolidated,silty clay loam,"(0, 500]","(10, 15]","(1.2, 1.4]","(0.0, 0.01]",937.0,167.0,32.58333,50.46667,1440.0,143.0,2014.0,937.0,10.0,10.0,2011.0,40.0,,,0.0,150.0,0.0,20.0,,,,0.3924,0.5424,0.0652,1.25,0.008,167.0,11.2375,22.23333,-0.3,267.0,51.0,0.0,86.86052,139.0,3.0,4.0,133.0,15.625,911.6472,33.0,-8.2,41.2,0.666667,21.85,37.92476,2262.0,0.1453,1836.0,937.0,44.06,,0.905334,0.940897,16.35131,2.742714,44.06,36.7154,25.43472,19.60269,16.01695,13.57983,11.81096,10.46606,9.407476,8.551599,937.0,0.0,kelishadi2014_pasture,kelishadi2014,kelishadi2014,kelishadi2014_pasture,kelishadi2014_pasture,kelishadi2014_pasture,kelishadi2014_pasture,Guillaume,Lukas,,"Kelishadi, H. 2014. “Near-Saturated Soil Hydraulic Properties as Influenced by Land Use Management Systems in Koohrang Region of Central Zagros, Iran,” 9.",10.1016/j.geoderma.2013.08.008,"Near-saturated soil hydraulic properties as influenced by land use management systems in Koohrang region of central Zagros, Iran",,autumn,Steady-state piecewise,Dry to wet,,937,unknown,fine,unknown,unknown,,Arid,pasture,no tillage,bromus sp. (grass),grass/herbs,unknown,,unknown,natural,natural,yes,yes,no,rainfed,no,,unknown,after grazing period,,,,,,,,,,,,
177,lozano2020,grassland,no tillage,not compacted,unknown,clay loam,"(1000, 1500]","(15, 20]","(1.0, 1.2]","(0.03, 0.04]",944.0,170.0,-22.8833,-46.9,1700.0,145.0,2020.0,944.0,,,,6.0,,,0.0,200.0,0.0,4.5,,,,0.3241021,0.3217828,0.3541151,1.18,0.0321,170.0,18.95,21.45,15.93333,1306.0,226.0,28.0,66.45225,626.0,106.0,568.0,106.0,10.31667,229.7825,26.2,9.5,16.7,21.38333,15.93333,61.77644,811.0,0.9867,1323.0,944.0,52.86713,,1.160964,1.0,37.41986,3.549501,52.86713,52.86713,52.86713,48.92905,37.76224,30.55844,25.55102,21.88174,19.08515,16.88779,944.0,0.0,lozano2020_P2M,lozano2020,lozano2020,lozano2020_P2M,lozano2020_P2M,lozano2020_P2M,lozano2020_P2M,Guillaume,Lukas,,"Lozano-Baez, Sergio Esteban, Miguel Cooper, Ricardo Ribeiro Rodrigues, Laurent Lassabatere, and Mirko Castellini. 2020. “Assessing Water Inﬁltration and Soil Water Repellency in Brazilian Atlantic Forest Soils,” 14.",10.5194/egusphere-egu2020-22580,Assessing Water Infiltration and Soil Water Repellency in Brazilian Atlantic Forest Soils,,unknown,Transient,Dry to wet,,944,fine (clay loam),fine,Ultisols and Entisols,unknown,,Humid,pasture,no tillage,,unknown,unknown,,unknown,natural,natural,yes,yes,no,rainfed,no,,unknown,,,,,,,,,,,,,
178,lozano2020,grassland,no tillage,not compacted,unknown,loam,"(1000, 1500]","(15, 20]","(1.2, 1.4]","(0.02, 0.03]",945.0,170.0,-22.8833,-46.9,1700.0,145.0,2020.0,945.0,,,,6.0,,,0.0,200.0,0.0,4.5,,,,0.2114061,0.2817844,0.5068094,1.33,0.0256,170.0,18.95,21.45,15.93333,1306.0,226.0,28.0,66.45225,626.0,106.0,568.0,106.0,10.31667,229.7825,26.2,9.5,16.7,21.38333,15.93333,61.77644,811.0,0.9867,1323.0,945.0,36.08392,,0.792481,1.0,35.80252,2.788761,36.08392,36.08392,36.08392,33.04901,27.69231,23.96677,21.21072,19.08086,17.38043,15.98816,945.0,0.0,lozano2020_P2D,lozano2020,lozano2020,lozano2020_P2D,lozano2020_P2D,lozano2020_P2D,lozano2020_P2D,Guillaume,Lukas,,"Lozano-Baez, Sergio Esteban, Miguel Cooper, Ricardo Ribeiro Rodrigues, Laurent Lassabatere, and Mirko Castellini. 2020. “Assessing Water Inﬁltration and Soil Water Repellency in Brazilian Atlantic Forest Soils,” 14.",10.5194/egusphere-egu2020-22580,Assessing Water Infiltration and Soil Water Repellency in Brazilian Atlantic Forest Soils,,unknown,Transient,Dry to wet,,945,fine (loam),fine,Ultisols and Entisols,unknown,,Humid,pasture,no tillage,,unknown,unknown,,unknown,natural,natural,yes,yes,no,rainfed,no,,unknown,,,,,,,,,,,,,
179,lozano2020,grassland,no tillage,not compacted,unknown,loam,"(1000, 1500]","(15, 20]","(1.2, 1.4]","(0.03, 0.04]",943.0,170.0,-22.8833,-46.9,1700.0,145.0,2020.0,943.0,,,,6.0,,,0.0,200.0,0.0,4.5,,,,0.2518611,0.3028482,0.4452907,1.29,0.0321,170.0,18.95,21.45,15.93333,1306.0,226.0,28.0,66.45225,626.0,106.0,568.0,106.0,10.31667,229.7825,26.2,9.5,16.7,21.38333,15.93333,61.77644,811.0,0.9867,1323.0,943.0,8.391608,,1.403677,1.0,38.7807,3.153749,8.391608,8.391608,8.391608,8.034774,5.874126,4.547768,3.662913,3.036859,2.574086,2.220211,943.0,0.0,lozano2020_P2U,lozano2020,lozano2020,lozano2020_P2U,lozano2020_P2U,lozano2020_P2U,lozano2020_P2U,Guillaume,Lukas,,"Lozano-Baez, Sergio Esteban, Miguel Cooper, Ricardo Ribeiro Rodrigues, Laurent Lassabatere, and Mirko Castellini. 2020. “Assessing Water Inﬁltration and Soil Water Repellency in Brazilian Atlantic Forest Soils,” 14.",10.5194/egusphere-egu2020-22580,Assessing Water Infiltration and Soil Water Repellency in Brazilian Atlantic Forest Soils,,unknown,Transient,Dry to wet,,943,fine (loam),fine,Ultisols and Entisols,unknown,,Humid,pasture,no tillage,,unknown,unknown,,unknown,natural,natural,yes,yes,no,rainfed,no,,unknown,,,,,,,,,,,,,
180,lozano2020,grassland,no tillage,not compacted,unknown,sandy loam,"(1000, 1500]","(15, 20]","(1.2, 1.4]","(0.01, 0.02]",942.0,170.0,-22.8833,-46.9,1700.0,145.0,2020.0,942.0,,,,6.0,,,0.0,200.0,0.0,4.5,,,,0.1015998,0.2203212,0.678079,1.22,0.0178,170.0,18.95,21.45,15.93333,1306.0,226.0,28.0,66.45225,626.0,106.0,568.0,106.0,10.31667,229.7825,26.2,9.5,16.7,21.38333,15.93333,61.77644,811.0,0.9867,1323.0,942.0,58.74126,,0.611196,1.0,16.08585,2.506317,58.74126,51.42007,40.13344,33.66234,29.37063,26.2735,23.91114,22.03717,20.50651,19.22759,942.0,0.0,lozano2020_P1D,lozano2020,lozano2020,lozano2020_P1D,lozano2020_P1D,lozano2020_P1D,lozano2020_P1D,Guillaume,Lukas,,"Lozano-Baez, Sergio Esteban, Miguel Cooper, Ricardo Ribeiro Rodrigues, Laurent Lassabatere, and Mirko Castellini. 2020. “Assessing Water Inﬁltration and Soil Water Repellency in Brazilian Atlantic Forest Soils,” 14.",10.5194/egusphere-egu2020-22580,Assessing Water Infiltration and Soil Water Repellency in Brazilian Atlantic Forest Soils,,unknown,Transient,Dry to wet,,942,medium (sandy loam),medium,Ultisols and Entisols,unknown,,Humid,pasture,no tillage,,unknown,unknown,,unknown,natural,natural,yes,yes,no,rainfed,no,,unknown,,,,,,,,,,,,,
181,lozano2020,grassland,no tillage,not compacted,unknown,sandy loam,"(1000, 1500]","(15, 20]","(1.2, 1.4]","(0.02, 0.03]",940.5,170.0,-22.8833,-46.9,1700.0,145.0,2020.0,940.5,,,,12.0,,,0.0,200.0,0.0,4.5,,,,0.13555305,0.22524149999999998,0.63920545,1.255,0.02505,170.0,18.95,21.45,15.93333,1306.0,226.0,28.0,66.45225,626.0,106.0,568.0,106.0,10.31667,229.7825,26.2,9.5,16.7,21.38333,15.93333,61.77644,811.0,0.9867,1323.0,940.5,33.56643,,1.0703215,1.0,32.519855,3.1648385,33.56643,33.56643,31.648094999999998,28.43399,22.23776,18.26621,15.511675,13.492384999999999,11.950040000000001,10.734127,940.5,0.0,lozano2020_P1U,lozano2020,lozano2020,lozano2020_P1U,lozano2020_P1U,lozano2020_P1U,lozano2020_P1U,Guillaume,Lukas,,"Lozano-Baez, Sergio Esteban, Miguel Cooper, Ricardo Ribeiro Rodrigues, Laurent Lassabatere, and Mirko Castellini. 2020. “Assessing Water Inﬁltration and Soil Water Repellency in Brazilian Atlantic Forest Soils,” 14.",10.5194/egusphere-egu2020-22580,Assessing Water Infiltration and Soil Water Repellency in Brazilian Atlantic Forest Soils,,unknown,Transient,Dry to wet,,940,medium (sandy loam),medium,Ultisols and Entisols,unknown,,Humid,pasture,no tillage,,unknown,unknown,,unknown,natural,natural,yes,yes,no,rainfed,no,,unknown,,,0.8391599999999996,0.8391599999999996,0.8391599999999996,1.079174999999999,3.7051000000000016,1.2587400000000022,0.07513999999999843,0.8600250000000002,1.3449450000000003,1.6536999999999993,1.8532829999999996
182,lozano2020,woodland/plantation,no tillage,not compacted,unknown,clay loam,"(1000, 1500]","(15, 20]","(1.0, 1.2]","(0.03, 0.04]",955.5,170.0,-22.8833,-46.9,1700.0,145.0,2020.0,955.5,,,,12.0,,,0.0,200.0,0.0,4.5,,,,0.30604185,0.3351923,0.35876585,1.0350000000000001,0.03265,170.0,18.95,21.45,15.93333,1306.0,226.0,28.0,66.45225,626.0,106.0,568.0,106.0,10.31667,229.7825,26.2,9.5,16.7,21.38333,15.93333,61.77644,811.0,0.9867,1323.0,955.5,29.761905,,1.1462405,1.0,26.33006,3.1111950000000004,29.761905,27.08524,24.549255,21.965249999999997,16.3690455,12.9199505,10.606072,8.958246,7.7315075,6.7864255,955.5,0.0,lozano2020_F6U,lozano2020,lozano2020,lozano2020_F6U,lozano2020_F6U,lozano2020_F6U,lozano2020_F6U,Guillaume,Lukas,,"Lozano-Baez, Sergio Esteban, Miguel Cooper, Ricardo Ribeiro Rodrigues, Laurent Lassabatere, and Mirko Castellini. 2020. “Assessing Water Inﬁltration and Soil Water Repellency in Brazilian Atlantic Forest Soils,” 14.",10.5194/egusphere-egu2020-22580,Assessing Water Infiltration and Soil Water Repellency in Brazilian Atlantic Forest Soils,,unknown,Transient,Dry to wet,,955,fine (clay loam),fine,Ultisols and Entisols,unknown,,Humid,remnant forest,no tillage,,unknown,unknown,,unknown,natural,natural,no,no,no,rainfed,no,,unknown,,,5.952385,5.952385,8.629049999999998,11.165034999999998,11.309569999999997,7.440474499999998,5.192569499999999,3.7672979999999994,2.8061840000000005,2.1276984999999997,1.6315125000000001
183,lozano2020,woodland/plantation,no tillage,not compacted,unknown,loam,"(1000, 1500]","(15, 20]","(0.0, 1.0]","(0.02, 0.03]",957.0,170.0,-22.8833,-46.9,1700.0,145.0,2020.0,957.0,,,,6.0,,,0.0,200.0,0.0,4.5,,,,0.2388577,0.39944,0.3617023,0.99,0.0278,170.0,18.95,21.45,15.93333,1306.0,226.0,28.0,66.45225,626.0,106.0,568.0,106.0,10.31667,229.7825,26.2,9.5,16.7,21.38333,15.93333,61.77644,811.0,0.9867,1323.0,957.0,26.78571,,3.947697,1.0,48.53024,8.08377,26.78571,26.78571,26.78571,26.78571,23.80952,11.59223,6.307851,3.723461,2.338902,1.543034,957.0,0.0,lozano2020_F6D,lozano2020,lozano2020,lozano2020_F6D,lozano2020_F6D,lozano2020_F6D,lozano2020_F6D,Guillaume,Lukas,,"Lozano-Baez, Sergio Esteban, Miguel Cooper, Ricardo Ribeiro Rodrigues, Laurent Lassabatere, and Mirko Castellini. 2020. “Assessing Water Inﬁltration and Soil Water Repellency in Brazilian Atlantic Forest Soils,” 14.",10.5194/egusphere-egu2020-22580,Assessing Water Infiltration and Soil Water Repellency in Brazilian Atlantic Forest Soils,,unknown,Transient,Dry to wet,,957,fine (loam),fine,Ultisols and Entisols,unknown,,Humid,remnant forest,no tillage,,unknown,unknown,,unknown,natural,natural,no,no,no,rainfed,no,,unknown,,,,,,,,,,,,,
184,lozano2020,woodland/plantation,no tillage,not compacted,unknown,sandy clay loam,"(1000, 1500]","(15, 20]","(1.0, 1.2]","(0.03, 0.04]",953.5,170.0,-22.8833,-46.9,1700.0,145.0,2020.0,953.5,,,,12.0,,,0.0,200.0,0.0,4.5,,,,0.2316336,0.2579069,0.5104595,1.0899999999999999,0.0343,170.0,18.95,21.45,15.93333,1306.0,226.0,28.0,66.45225,626.0,106.0,568.0,106.0,10.31667,229.7825,26.2,9.5,16.7,21.38333,15.93333,61.77644,811.0,0.9867,1323.0,953.5,43.15476,,0.75,1.0,17.254175,2.5004635,43.15476,39.173445,27.525760000000002,21.535915,17.85714,15.35439,13.53408,12.1462455,11.050398000000001,10.161349,953.5,0.0,lozano2020_F5M,lozano2020,lozano2020,lozano2020_F5M,lozano2020_F5M,lozano2020_F5M,lozano2020_F5M,Guillaume,Lukas,,"Lozano-Baez, Sergio Esteban, Miguel Cooper, Ricardo Ribeiro Rodrigues, Laurent Lassabatere, and Mirko Castellini. 2020. “Assessing Water Inﬁltration and Soil Water Repellency in Brazilian Atlantic Forest Soils,” 14.",10.5194/egusphere-egu2020-22580,Assessing Water Infiltration and Soil Water Repellency in Brazilian Atlantic Forest Soils,,unknown,Transient,Dry to wet,,953,medium (sandy clay loam),medium,Ultisols and Entisols,unknown,,Humid,remnant forest,no tillage,,unknown,unknown,,unknown,natural,natural,no,no,no,rainfed,no,,unknown,,,22.321430000000003,22.321430000000003,20.350364999999996,12.156780000000001,8.225985,5.952379999999999,4.486880000000001,3.4727199999999985,2.7347045000000008,2.1771119999999997,1.7434109999999998
185,lozano2020,woodland/plantation,no tillage,not compacted,unknown,sandy clay loam,"(1000, 1500]","(15, 20]","(1.2, 1.4]","(0.01, 0.02]",950.0,170.0,-22.8833,-46.9,1700.0,145.0,2020.0,950.0,,,,6.0,,,0.0,200.0,0.0,4.5,,,,0.212851,0.1897207,0.5974284,1.34,0.019,170.0,18.95,21.45,15.93333,1306.0,226.0,28.0,66.45225,626.0,106.0,568.0,106.0,10.31667,229.7825,26.2,9.5,16.7,21.38333,15.93333,61.77644,811.0,0.9867,1323.0,950.0,35.76159,,0.535195,1.0,31.26337,2.353552,35.76159,35.76159,35.76159,31.34282,27.81457,25.22871,23.23087,21.6286,20.30728,19.19388,950.0,0.0,lozano2020_R4M,lozano2020,lozano2020,lozano2020_R4M,lozano2020_R4M,lozano2020_R4M,lozano2020_R4M,Guillaume,Lukas,,"Lozano-Baez, Sergio Esteban, Miguel Cooper, Ricardo Ribeiro Rodrigues, Laurent Lassabatere, and Mirko Castellini. 2020. “Assessing Water Inﬁltration and Soil Water Repellency in Brazilian Atlantic Forest Soils,” 14.",10.5194/egusphere-egu2020-22580,Assessing Water Infiltration and Soil Water Repellency in Brazilian Atlantic Forest Soils,,unknown,Transient,Dry to wet,,950,medium (sandy clay loam),medium,Ultisols and Entisols,unknown,,Humid,forest,no tillage,,unknown,unknown,,unknown,natural,natural,no,no,no,rainfed,no,,unknown,,,,,,,,,,,,,
186,lozano2020,woodland/plantation,no tillage,not compacted,unknown,sandy clay loam,"(1000, 1500]","(15, 20]","(1.2, 1.4]","(0.02, 0.03]",949.0,170.0,-22.8833,-46.9,1700.0,145.0,2020.0,949.0,,,,6.0,,,0.0,200.0,0.0,4.5,,,,0.2634197,0.2269989,0.5095815,1.33,0.022,170.0,18.95,21.45,15.93333,1306.0,226.0,28.0,66.45225,626.0,106.0,568.0,106.0,10.31667,229.7825,26.2,9.5,16.7,21.38333,15.93333,61.77644,811.0,0.9867,1323.0,949.0,41.0596,,0.918251,1.0,39.55772,3.080073,41.0596,41.0596,41.0596,40.64253,33.11258,28.00818,24.31145,21.50601,19.3014,17.52153,949.0,0.0,lozano2020_R4U,lozano2020,lozano2020,lozano2020_R4U,lozano2020_R4U,lozano2020_R4U,lozano2020_R4U,Guillaume,Lukas,,"Lozano-Baez, Sergio Esteban, Miguel Cooper, Ricardo Ribeiro Rodrigues, Laurent Lassabatere, and Mirko Castellini. 2020. “Assessing Water Inﬁltration and Soil Water Repellency in Brazilian Atlantic Forest Soils,” 14.",10.5194/egusphere-egu2020-22580,Assessing Water Infiltration and Soil Water Repellency in Brazilian Atlantic Forest Soils,,unknown,Transient,Dry to wet,,949,medium (sandy clay loam),medium,Ultisols and Entisols,unknown,,Humid,forest,no tillage,,unknown,unknown,,unknown,natural,natural,no,no,no,rainfed,no,,unknown,,,,,,,,,,,,,
187,lozano2020,woodland/plantation,no tillage,not compacted,unknown,sandy clay loam,"(1000, 1500]","(15, 20]","(1.4, 1.6]","(0.01, 0.02]",951.0,170.0,-22.8833,-46.9,1700.0,145.0,2020.0,951.0,,,,6.0,,,0.0,200.0,0.0,4.5,,,,0.2244095,0.1964539,0.5791366,1.42,0.0174,170.0,18.95,21.45,15.93333,1306.0,226.0,28.0,66.45225,626.0,106.0,568.0,106.0,10.31667,229.7825,26.2,9.5,16.7,21.38333,15.93333,61.77644,811.0,0.9867,1323.0,951.0,31.78808,,0.532065,1.0,46.1563,2.387744,31.78808,31.78808,31.78808,31.78808,30.46358,27.64721,25.47013,23.72334,22.28226,21.06751,951.0,0.0,lozano2020_R4D,lozano2020,lozano2020,lozano2020_R4D,lozano2020_R4D,lozano2020_R4D,lozano2020_R4D,Guillaume,Lukas,,"Lozano-Baez, Sergio Esteban, Miguel Cooper, Ricardo Ribeiro Rodrigues, Laurent Lassabatere, and Mirko Castellini. 2020. “Assessing Water Inﬁltration and Soil Water Repellency in Brazilian Atlantic Forest Soils,” 14.",10.5194/egusphere-egu2020-22580,Assessing Water Infiltration and Soil Water Repellency in Brazilian Atlantic Forest Soils,,unknown,Transient,Dry to wet,,951,medium (sandy clay loam),medium,Ultisols and Entisols,unknown,,Humid,forest,no tillage,,unknown,unknown,,unknown,natural,natural,no,no,no,rainfed,no,,unknown,,,,,,,,,,,,,
188,lozano2020,woodland/plantation,no tillage,not compacted,unknown,sandy loam,"(1000, 1500]","(15, 20]","(1.0, 1.2]","(0.03, 0.04]",952.0,170.0,-22.8833,-46.9,1700.0,145.0,2020.0,952.0,,,,6.0,,,0.0,200.0,0.0,4.5,,,,0.1752856,0.2472921,0.5774223,1.05,0.0309,170.0,18.95,21.45,15.93333,1306.0,226.0,28.0,66.45225,626.0,106.0,568.0,106.0,10.31667,229.7825,26.2,9.5,16.7,21.38333,15.93333,61.77644,811.0,0.9867,1323.0,952.0,38.69048,,1.0,1.0,30.76923,3.075721,38.69048,38.69048,38.69048,29.7619,23.80952,19.84127,17.0068,14.88095,13.22751,11.90476,952.0,0.0,lozano2020_F5U,lozano2020,lozano2020,lozano2020_F5U,lozano2020_F5U,lozano2020_F5U,lozano2020_F5U,Guillaume,Lukas,,"Lozano-Baez, Sergio Esteban, Miguel Cooper, Ricardo Ribeiro Rodrigues, Laurent Lassabatere, and Mirko Castellini. 2020. “Assessing Water Inﬁltration and Soil Water Repellency in Brazilian Atlantic Forest Soils,” 14.",10.5194/egusphere-egu2020-22580,Assessing Water Infiltration and Soil Water Repellency in Brazilian Atlantic Forest Soils,,unknown,Transient,Dry to wet,,952,medium (sandy loam),medium,Ultisols and Entisols,unknown,,Humid,remnant forest,no tillage,,unknown,unknown,,unknown,natural,natural,no,no,no,rainfed,no,,unknown,,,,,,,,,,,,,
189,lozano2020,woodland/plantation,no tillage,not compacted,unknown,sandy loam,"(1000, 1500]","(15, 20]","(1.2, 1.4]","(0.01, 0.02]",946.5,170.0,-22.8833,-46.9,1700.0,145.0,2020.0,946.5,,,,12.0,,,0.0,200.0,0.0,4.5,,,,0.1369979,0.20387345,0.65912865,1.26,0.0159,170.0,18.95,21.45,15.93333,1306.0,226.0,28.0,66.45225,626.0,106.0,568.0,106.0,10.31667,229.7825,26.2,9.5,16.7,21.38333,15.93333,61.77644,811.0,0.9867,1323.0,946.5,40.39735,,0.537098,1.0,24.170495,2.3350524999999998,40.39735,40.39735,34.943735000000004,29.891755000000003,26.490065,24.00497,22.089775,20.556885,19.29489,18.232965,946.5,0.0,lozano2020_R3U,lozano2020,lozano2020,lozano2020_R3U,lozano2020_R3U,lozano2020_R3U,lozano2020_R3U,Guillaume,Lukas,,"Lozano-Baez, Sergio Esteban, Miguel Cooper, Ricardo Ribeiro Rodrigues, Laurent Lassabatere, and Mirko Castellini. 2020. “Assessing Water Inﬁltration and Soil Water Repellency in Brazilian Atlantic Forest Soils,” 14.",10.5194/egusphere-egu2020-22580,Assessing Water Infiltration and Soil Water Repellency in Brazilian Atlantic Forest Soils,,unknown,Transient,Dry to wet,,946,medium (sandy loam),medium,Ultisols and Entisols,unknown,,Humid,forest,no tillage,,unknown,unknown,,unknown,natural,natural,no,no,no,rainfed,no,,unknown,,,7.28477,7.28477,7.28477,3.0634250000000005,1.9871450000000008,1.3245050000000012,0.8765600000000013,0.5545550000000006,0.31275500000000184,0.12518000000000026,0.024055000000000604
